state,yr,qtr,index_nsa,index_sa,date
PA,2002,3,138.56,137.04,7/1/2002
PA,2002,4,140.98,140.82,10/1/2002
PA,2003,1,142.86,143.51,1/1/2003
PA,2003,2,147.61,146.4,4/1/2003
PA,2003,3,151.83,150.04,7/1/2003
PA,2003,4,152.56,152.41,10/1/2003
PA,2004,1,155.87,156.63,1/1/2004
PA,2004,2,162.84,161.53,4/1/2004
PA,2004,3,167.7,165.63,7/1/2004
PA,2004,4,171.2,171.11,10/1/2004
PA,2005,1,172.97,173.81,1/1/2005
PA,2005,2,180.33,178.87,4/1/2005
PA,2005,3,187.22,184.87,7/1/2005
PA,2005,4,188.79,188.75,10/1/2005
PA,2006,1,191.2,192.12,1/1/2006
PA,2006,2,194.72,193.08,4/1/2006
PA,2006,3,197.54,195.1,7/1/2006
PA,2006,4,196.51,196.53,10/1/2006
PA,2007,1,197.46,198.36,1/1/2007
PA,2007,2,201.77,199.97,4/1/2007
PA,2007,3,200.94,198.56,7/1/2007
PA,2007,4,198.23,198.23,10/1/2007
PA,2008,1,196.11,197.1,1/1/2008
PA,2008,2,196.1,194.16,4/1/2008
PA,2008,3,194.62,192.4,7/1/2008
PA,2008,4,189.08,189.1,10/1/2008
PA,2009,1,186.1,187.16,1/1/2009
PA,2009,2,188.53,186.46,4/1/2009
PA,2009,3,188.53,186.39,7/1/2009
PA,2009,4,187.85,187.9,10/1/2009
PA,2010,1,186.39,187.71,1/1/2010
PA,2010,2,187.79,185.48,4/1/2010
PA,2010,3,185.33,183.15,7/1/2010
PA,2010,4,183.16,183.29,10/1/2010
PA,2011,1,179.46,180.97,1/1/2011
PA,2011,2,183.01,180.55,4/1/2011
PA,2011,3,182,179.73,7/1/2011
PA,2011,4,177.63,177.85,10/1/2011
PA,2012,1,177.07,178.83,1/1/2012
PA,2012,2,182.45,179.78,4/1/2012
PA,2012,3,182.5,180.05,7/1/2012
PA,2012,4,181.62,182,10/1/2012
PA,2013,1,181.27,183.25,1/1/2013
PA,2013,2,187.78,184.9,4/1/2013
PA,2013,3,189.35,186.66,7/1/2013
PA,2013,4,186.36,186.87,10/1/2013
PA,2014,1,184.97,187.08,1/1/2014
PA,2014,2,191.84,188.82,4/1/2014
PA,2014,3,192.25,189.43,7/1/2014
PA,2014,4,189.5,190.13,10/1/2014
PA,2015,1,188.41,190.5,1/1/2015
PA,2015,2,195.8,192.71,4/1/2015
PA,2015,3,197.38,194.53,7/1/2015
PA,2015,4,195.23,195.97,10/1/2015
PA,2016,1,195.09,197.04,1/1/2016
PA,2016,2,202.22,199.09,4/1/2016
PA,2016,3,204.31,201.48,7/1/2016
PA,2016,4,202.57,203.4,10/1/2016
PA,2017,1,203.41,205.15,1/1/2017
PA,2017,2,210.99,207.8,4/1/2017
PA,2017,3,213.14,210.41,7/1/2017
PA,2017,4,212.12,212.97,10/1/2017
PA,2018,1,214.52,216.09,1/1/2018
PA,2018,2,221.26,217.95,4/1/2018
PA,2018,3,222.8,220.17,7/1/2018
PA,2018,4,222.02,222.91,10/1/2018
PA,2019,1,225.62,227.06,1/1/2019
PA,2019,2,231.86,228.33,4/1/2019
PA,2019,3,233.27,230.77,7/1/2019
PA,2019,4,233.22,234.15,10/1/2019
PA,2020,1,237.46,238.85,1/1/2020
PA,2020,2,243.46,239.65,4/1/2020
PA,2020,3,252.81,250.24,7/1/2020
PA,2020,4,258.7,259.8,10/1/2020
PA,2021,1,265.65,267.17,1/1/2021
PA,2021,2,281.9,277.31,4/1/2021
PA,2021,3,289.05,286.22,7/1/2021
PA,2021,4,293.15,294.48,10/1/2021
PA,2022,1,303.22,305,1/1/2022
PA,2022,2,316.36,311.05,4/1/2022
PA,2022,3,315.61,312.46,7/1/2022
PA,2022,4,316.04,317.71,10/1/2022
PA,2023,1,319.26,321.08,1/1/2023
PA,2023,2,332.83,327.11,4/1/2023
PA,2023,3,339.48,336.09,7/1/2023
PA,2023,4,338.19,340.12,10/1/2023
PA,2024,1,344.28,346.18,1/1/2024
PA,2024,2,357.42,351.3,4/1/2024
PA,2024,3,358.04,354.35,7/1/2024
RI,1991,1,100,100,1/1/1991
RI,1991,2,97.47,97.62,4/1/1991
RI,1991,3,95.92,95.99,7/1/1991
RI,1991,4,96.82,96.37,10/1/1991
RI,1992,1,96.41,96.45,1/1/1992
RI,1992,2,94.47,94.57,4/1/1992
RI,1992,3,94.81,94.86,7/1/1992
RI,1992,4,96.55,96.11,10/1/1992
RI,1993,1,93.55,93.69,1/1/1993
RI,1993,2,93.38,93.4,4/1/1993
RI,1993,3,93.07,93.04,7/1/1993
RI,1993,4,92.79,92.42,10/1/1993
RI,1994,1,92.41,92.67,1/1/1994
RI,1994,2,93.64,93.56,4/1/1994
RI,1994,3,92.85,92.75,7/1/1994
RI,1994,4,91.81,91.48,10/1/1994
RI,1995,1,91.85,92.26,1/1/1995
RI,1995,2,91.87,91.68,4/1/1995
RI,1995,3,91.46,91.27,7/1/1995
RI,1995,4,92.07,91.79,10/1/1995
RI,1996,1,90.43,90.94,1/1/1996
RI,1996,2,91.35,91.11,4/1/1996
RI,1996,3,91.69,91.41,7/1/1996
RI,1996,4,90.38,90.09,10/1/1996
RI,1997,1,91.14,91.81,1/1/1997
RI,1997,2,91.3,91.06,4/1/1997
RI,1997,3,91.53,91.12,7/1/1997
RI,1997,4,92.67,92.37,10/1/1997
RI,1998,1,92.48,93.29,1/1/1998
RI,1998,2,95.43,95.2,4/1/1998
RI,1998,3,96.54,95.95,7/1/1998
RI,1998,4,97.64,97.3,10/1/1998
RI,1999,1,98.67,99.73,1/1/1999
RI,1999,2,100.39,100.14,4/1/1999
RI,1999,3,104.49,103.68,7/1/1999
RI,1999,4,106.29,105.96,10/1/1999
RI,2000,1,106.14,107.39,1/1/2000
RI,2000,2,112.97,112.68,4/1/2000
RI,2000,3,117.12,116.1,7/1/2000
RI,2000,4,119.82,119.47,10/1/2000
RI,2001,1,121.36,122.86,1/1/2001
RI,2001,2,127.94,127.6,4/1/2001
RI,2001,3,133.65,132.43,7/1/2001
RI,2001,4,138.1,137.72,10/1/2001
RI,2002,1,142.12,143.83,1/1/2002
RI,2002,2,151.11,150.73,4/1/2002
RI,2002,3,160.05,158.63,7/1/2002
RI,2002,4,165.4,164.98,10/1/2002
RI,2003,1,169.34,171.28,1/1/2003
RI,2003,2,178.7,178.23,4/1/2003
RI,2003,3,185.25,183.75,7/1/2003
RI,2003,4,192.28,191.75,10/1/2003
RI,2004,1,198.63,200.82,1/1/2004
RI,2004,2,207.39,206.76,4/1/2004
RI,2004,3,218.94,217.41,7/1/2004
RI,2004,4,220.43,219.71,10/1/2004
RI,2005,1,228.23,230.81,1/1/2005
RI,2005,2,232.79,231.85,4/1/2005
RI,2005,3,236.87,235.56,7/1/2005
RI,2005,4,236.34,235.33,10/1/2005
RI,2006,1,233.85,236.7,1/1/2006
RI,2006,2,238.26,237.01,4/1/2006
RI,2006,3,235.23,234.2,7/1/2006
RI,2006,4,232.94,231.69,10/1/2006
RI,2007,1,224.59,227.61,1/1/2007
RI,2007,2,226.66,225.28,4/1/2007
RI,2007,3,223.2,222.32,7/1/2007
RI,2007,4,220.73,219.4,10/1/2007
RI,2008,1,209.81,212.81,1/1/2008
RI,2008,2,208.08,206.73,4/1/2008
RI,2008,3,198.97,198.22,7/1/2008
RI,2008,4,194.38,193.13,10/1/2008
RI,2009,1,195.23,198.09,1/1/2009
RI,2009,2,188.83,187.62,4/1/2009
RI,2009,3,190.36,189.6,7/1/2009
RI,2009,4,187.89,186.7,10/1/2009
RI,2010,1,180.24,182.84,1/1/2010
RI,2010,2,183.55,182.48,4/1/2010
RI,2010,3,184.72,183.86,7/1/2010
RI,2010,4,181.37,180.28,10/1/2010
RI,2011,1,175.83,178.36,1/1/2011
RI,2011,2,174.93,173.96,4/1/2011
RI,2011,3,171.47,170.52,7/1/2011
RI,2011,4,172.77,171.86,10/1/2011
RI,2012,1,169.38,171.81,1/1/2012
RI,2012,2,171.43,170.49,4/1/2012
RI,2012,3,170.59,169.56,7/1/2012
RI,2012,4,171.2,170.37,10/1/2012
RI,2013,1,169.29,171.75,1/1/2013
RI,2013,2,176.6,175.58,4/1/2013
RI,2013,3,179.14,177.98,7/1/2013
RI,2013,4,176.49,175.74,10/1/2013
RI,2014,1,179.04,181.7,1/1/2014
RI,2014,2,182.01,180.84,4/1/2014
RI,2014,3,184.34,183.06,7/1/2014
RI,2014,4,185.71,185.08,10/1/2014
RI,2015,1,184.21,187,1/1/2015
RI,2015,2,189.35,188.04,4/1/2015
RI,2015,3,191.4,189.9,7/1/2015
RI,2015,4,192.98,192.63,10/1/2015
RI,2016,1,191.09,193.95,1/1/2016
RI,2016,2,198.38,196.88,4/1/2016
RI,2016,3,201.9,200.2,7/1/2016
RI,2016,4,204.07,203.98,10/1/2016
RI,2017,1,204.3,207.26,1/1/2017
RI,2017,2,213.8,212.09,4/1/2017
RI,2017,3,214.99,213.14,7/1/2017
RI,2017,4,216.86,216.97,10/1/2017
RI,2018,1,219.54,222.78,1/1/2018
RI,2018,2,228.79,226.7,4/1/2018
RI,2018,3,232.19,230.15,7/1/2018
RI,2018,4,229.53,229.89,10/1/2018
RI,2019,1,229.99,233.54,1/1/2019
RI,2019,2,239.03,236.45,4/1/2019
RI,2019,3,242.13,239.93,7/1/2019
RI,2019,4,243.96,244.65,10/1/2019
RI,2020,1,246.49,250.54,1/1/2020
RI,2020,2,249.74,246.55,4/1/2020
RI,2020,3,263.84,261.35,7/1/2020
RI,2020,4,277.56,278.72,10/1/2020
RI,2021,1,283.97,288.94,1/1/2021
RI,2021,2,308.92,304.45,4/1/2021
RI,2021,3,318,314.86,7/1/2021
RI,2021,4,321.91,323.6,10/1/2021
RI,2022,1,331.83,337.89,1/1/2022
RI,2022,2,356.19,350.66,4/1/2022
RI,2022,3,353.83,350.04,7/1/2022
RI,2022,4,339.28,341.53,10/1/2022
RI,2023,1,357.59,364.2,1/1/2023
RI,2023,2,372.03,366.08,4/1/2023
RI,2023,3,384.5,380.05,7/1/2023
RI,2023,4,387.24,390.3,10/1/2023
RI,2024,1,387.8,394.77,1/1/2024
RI,2024,2,409.54,403.14,4/1/2024
RI,2024,3,417.05,411.88,7/1/2024
SC,1991,1,100,100,1/1/1991
SC,1991,2,100.89,100.82,4/1/1991
SC,1991,3,102.14,101.52,7/1/1991
SC,1991,4,102.58,102.26,10/1/1991
SC,1992,1,103.06,103.06,1/1/1992
SC,1992,2,103.5,103.38,4/1/1992
SC,1992,3,104.96,104.34,7/1/1992
SC,1992,4,105.82,105.55,10/1/1992
SC,1993,1,105.43,105.38,1/1/1993
SC,1993,2,105.94,105.75,4/1/1993
SC,1993,3,107.83,107.24,7/1/1993
SC,1993,4,108.38,108.19,10/1/1993
SC,1994,1,109.02,108.91,1/1/1994
SC,1994,2,110.74,110.48,4/1/1994
SC,1994,3,111.14,110.57,7/1/1994
SC,1994,4,111.52,111.42,10/1/1994
SC,1995,1,113.16,112.99,1/1/1995
SC,1995,2,114.25,113.91,4/1/1995
SC,1995,3,115.15,114.6,7/1/1995
SC,1995,4,114.87,114.82,10/1/1995
SC,1996,1,117.27,117.08,1/1/1996
SC,1996,2,118.57,118.14,4/1/1996
SC,1996,3,119.28,118.74,7/1/1996
SC,1996,4,122.11,122.1,10/1/1996
SC,1997,1,122.21,122.04,1/1/1997
SC,1997,2,123.01,122.49,4/1/1997
SC,1997,3,124.08,123.53,7/1/1997
SC,1997,4,125.3,125.28,10/1/1997
SC,1998,1,126.64,126.55,1/1/1998
SC,1998,2,128.59,127.97,4/1/1998
SC,1998,3,130.5,129.89,7/1/1998
SC,1998,4,131.79,131.8,10/1/1998
SC,1999,1,133.18,133.14,1/1/1999
SC,1999,2,136.64,135.92,4/1/1999
SC,1999,3,138.33,137.67,7/1/1999
SC,1999,4,138.92,138.94,10/1/1999
SC,2000,1,140.77,140.78,1/1/2000
SC,2000,2,143.82,143.03,4/1/2000
SC,2000,3,144.45,143.71,7/1/2000
SC,2000,4,144.92,145,10/1/2000
SC,2001,1,146.24,146.21,1/1/2001
SC,2001,2,148.37,147.62,4/1/2001
SC,2001,3,149.91,149.11,7/1/2001
SC,2001,4,149.71,149.78,10/1/2001
SC,2002,1,152.14,152.07,1/1/2002
SC,2002,2,152.89,152.21,4/1/2002
SC,2002,3,154.29,153.46,7/1/2002
SC,2002,4,155.63,155.63,10/1/2002
SC,2003,1,155.51,155.4,1/1/2003
SC,2003,2,158.43,157.82,4/1/2003
SC,2003,3,160.12,159.32,7/1/2003
SC,2003,4,160.43,160.25,10/1/2003
SC,2004,1,163.27,163.26,1/1/2004
SC,2004,2,165.46,164.77,4/1/2004
SC,2004,3,169.4,168.64,7/1/2004
SC,2004,4,170.94,170.68,10/1/2004
SC,2005,1,173.08,173.14,1/1/2005
SC,2005,2,177.23,176.39,4/1/2005
SC,2005,3,180.83,180.06,7/1/2005
SC,2005,4,185.82,185.57,10/1/2005
SC,2006,1,188.07,188.19,1/1/2006
SC,2006,2,192.02,191.01,4/1/2006
SC,2006,3,193.55,192.62,7/1/2006
SC,2006,4,197.14,197.08,10/1/2006
SC,2007,1,198,198.12,1/1/2007
SC,2007,2,202.09,200.99,4/1/2007
SC,2007,3,201.8,200.7,7/1/2007
SC,2007,4,199.42,199.39,10/1/2007
SC,2008,1,200.11,200.45,1/1/2008
SC,2008,2,199.33,198.22,4/1/2008
SC,2008,3,196.45,195.14,7/1/2008
SC,2008,4,189.37,189.3,10/1/2008
SC,2009,1,192.25,192.93,1/1/2009
SC,2009,2,191.02,189.9,4/1/2009
SC,2009,3,191.27,189.72,7/1/2009
SC,2009,4,185.94,185.81,10/1/2009
SC,2010,1,183.15,184.23,1/1/2010
SC,2010,2,182.59,181.44,4/1/2010
SC,2010,3,179.73,177.95,7/1/2010
SC,2010,4,179.15,179.06,10/1/2010
SC,2011,1,168.93,170.33,1/1/2011
SC,2011,2,170.08,168.79,4/1/2011
SC,2011,3,171.79,169.88,7/1/2011
SC,2011,4,173.13,173.17,10/1/2011
SC,2012,1,166.76,168.4,1/1/2012
SC,2012,2,175.4,173.83,4/1/2012
SC,2012,3,175.14,173.05,7/1/2012
SC,2012,4,172.06,172.4,10/1/2012
SC,2013,1,174.66,176.35,1/1/2013
SC,2013,2,181.23,179.42,4/1/2013
SC,2013,3,184.13,181.9,7/1/2013
SC,2013,4,180.17,180.9,10/1/2013
SC,2014,1,180.37,181.79,1/1/2014
SC,2014,2,186.81,184.98,4/1/2014
SC,2014,3,189.89,187.57,7/1/2014
SC,2014,4,189.55,190.6,10/1/2014
SC,2015,1,193.86,194.98,1/1/2015
SC,2015,2,199.1,197.25,4/1/2015
SC,2015,3,199.1,196.82,7/1/2015
SC,2015,4,202.49,203.65,10/1/2015
SC,2016,1,204.7,205.58,1/1/2016
SC,2016,2,208.66,206.87,4/1/2016
SC,2016,3,212.15,209.93,7/1/2016
SC,2016,4,212.88,213.94,10/1/2016
SC,2017,1,215.27,216.03,1/1/2017
SC,2017,2,220.54,218.77,4/1/2017
SC,2017,3,225.97,223.75,7/1/2017
SC,2017,4,226.23,227.2,10/1/2017
SC,2018,1,230.4,231.23,1/1/2018
SC,2018,2,236.88,234.96,4/1/2018
SC,2018,3,240.45,238.15,7/1/2018
SC,2018,4,241.06,242,10/1/2018
SC,2019,1,244.4,245.47,1/1/2019
SC,2019,2,251.42,249.2,4/1/2019
SC,2019,3,253.59,251.14,7/1/2019
SC,2019,4,254.44,255.49,10/1/2019
SC,2020,1,260.14,261.49,1/1/2020
SC,2020,2,266.49,263.84,4/1/2020
SC,2020,3,276.37,273.76,7/1/2020
SC,2020,4,281.19,282.44,10/1/2020
SC,2021,1,291.46,293.03,1/1/2021
SC,2021,2,313.91,310.62,4/1/2021
SC,2021,3,327.29,324.24,7/1/2021
SC,2021,4,341.17,342.73,10/1/2021
SC,2022,1,356.15,358.09,1/1/2022
SC,2022,2,377.24,373.17,4/1/2022
SC,2022,3,385.8,382.38,7/1/2022
SC,2022,4,382.56,384.26,10/1/2022
SC,2023,1,390.31,392.34,1/1/2023
SC,2023,2,403.31,399,4/1/2023
SC,2023,3,411.86,408.29,7/1/2023
SC,2023,4,417.44,419.29,10/1/2023
SC,2024,1,423.09,425.12,1/1/2024
SC,2024,2,432.99,428.43,4/1/2024
SC,2024,3,435.52,431.87,7/1/2024
SD,1991,1,100,100,1/1/1991
SD,1991,2,103.5,102.7,4/1/1991
SD,1991,3,103.92,103.82,7/1/1991
SD,1991,4,102.94,103.12,10/1/1991
SD,1992,1,107.69,107.7,1/1/1992
SD,1992,2,107.84,107.03,4/1/1992
SD,1992,3,110.17,110.05,7/1/1992
SD,1992,4,111.45,111.63,10/1/1992
SD,1993,1,113.2,113.24,1/1/1993
SD,1993,2,117.06,116.2,4/1/1993
SD,1993,3,117.87,117.68,7/1/1993
SD,1993,4,120.76,121.01,10/1/1993
SD,1994,1,123.67,123.71,1/1/1994
SD,1994,2,125.76,124.82,4/1/1994
SD,1994,3,125.9,125.65,7/1/1994
SD,1994,4,128.38,128.72,10/1/1994
SD,1995,1,126.09,126.09,1/1/1995
SD,1995,2,131.78,130.81,4/1/1995
SD,1995,3,130.33,130.03,7/1/1995
SD,1995,4,132.38,132.77,10/1/1995
SD,1996,1,134.05,134.06,1/1/1996
SD,1996,2,135.45,134.46,4/1/1996
SD,1996,3,138.1,137.73,7/1/1996
SD,1996,4,137.63,138.05,10/1/1996
SD,1997,1,136.99,137.05,1/1/1997
SD,1997,2,141.06,140.03,4/1/1997
SD,1997,3,142.18,141.73,7/1/1997
SD,1997,4,141.95,142.38,10/1/1997
SD,1998,1,145.78,145.96,1/1/1998
SD,1998,2,146.83,145.75,4/1/1998
SD,1998,3,146.06,145.46,7/1/1998
SD,1998,4,145.81,146.28,10/1/1998
SD,1999,1,150.65,150.92,1/1/1999
SD,1999,2,152.37,151.3,4/1/1999
SD,1999,3,153.65,152.79,7/1/1999
SD,1999,4,153.7,154.28,10/1/1999
SD,2000,1,155.6,156,1/1/2000
SD,2000,2,159.76,158.65,4/1/2000
SD,2000,3,162.14,161.04,7/1/2000
SD,2000,4,160.26,160.97,10/1/2000
SD,2001,1,162.92,163.41,1/1/2001
SD,2001,2,166,164.85,4/1/2001
SD,2001,3,167.82,166.56,7/1/2001
SD,2001,4,168.96,169.72,10/1/2001
SD,2002,1,168.58,169.19,1/1/2002
SD,2002,2,173.88,172.67,4/1/2002
SD,2002,3,173.5,172.14,7/1/2002
SD,2002,4,174.25,174.97,10/1/2002
SD,2003,1,175.5,176.21,1/1/2003
SD,2003,2,180.02,178.83,4/1/2003
SD,2003,3,184.48,182.95,7/1/2003
SD,2003,4,184.12,184.81,10/1/2003
SD,2004,1,185.36,186.2,1/1/2004
SD,2004,2,189.54,188.35,4/1/2004
SD,2004,3,194.62,192.95,7/1/2004
SD,2004,4,193.58,194.24,10/1/2004
SD,2005,1,196,196.93,1/1/2005
SD,2005,2,202.51,201.3,4/1/2005
SD,2005,3,202.97,201.18,7/1/2005
SD,2005,4,207.99,208.7,10/1/2005
SD,2006,1,207.18,208.1,1/1/2006
SD,2006,2,212.39,211.23,4/1/2006
SD,2006,3,214.3,212.37,7/1/2006
SD,2006,4,214.22,214.94,10/1/2006
SD,2007,1,215.68,216.59,1/1/2007
SD,2007,2,218.52,217.42,4/1/2007
SD,2007,3,221.28,219.22,7/1/2007
SD,2007,4,220.39,221.16,10/1/2007
SD,2008,1,221.73,222.62,1/1/2008
SD,2008,2,223.28,222.21,4/1/2008
SD,2008,3,224.54,222.46,7/1/2008
SD,2008,4,220,220.73,10/1/2008
SD,2009,1,221.18,222.09,1/1/2009
SD,2009,2,223.7,222.59,4/1/2009
SD,2009,3,221.64,219.69,7/1/2009
SD,2009,4,222.45,223.08,10/1/2009
SD,2010,1,221.83,222.78,1/1/2010
SD,2010,2,221.07,219.95,4/1/2010
SD,2010,3,220.4,218.54,7/1/2010
SD,2010,4,215.9,216.42,10/1/2010
SD,2011,1,217.16,218.16,1/1/2011
SD,2011,2,218.23,217.1,4/1/2011
SD,2011,3,220.91,219.06,7/1/2011
SD,2011,4,221.6,222.07,10/1/2011
SD,2012,1,218.03,219.16,1/1/2012
SD,2012,2,224.21,222.94,4/1/2012
SD,2012,3,227.37,225.46,7/1/2012
SD,2012,4,226.11,226.56,10/1/2012
SD,2013,1,226.98,228.32,1/1/2013
SD,2013,2,232.85,231.42,4/1/2013
SD,2013,3,237.19,235.13,7/1/2013
SD,2013,4,237.71,238.18,10/1/2013
SD,2014,1,237.54,239.16,1/1/2014
SD,2014,2,243.45,241.77,4/1/2014
SD,2014,3,243.79,241.67,7/1/2014
SD,2014,4,246.69,247.12,10/1/2014
SD,2015,1,246.23,248.15,1/1/2015
SD,2015,2,252.12,250.2,4/1/2015
SD,2015,3,254.73,252.5,7/1/2015
SD,2015,4,255.38,255.86,10/1/2015
SD,2016,1,260.27,262.47,1/1/2016
SD,2016,2,263.35,261.13,4/1/2016
SD,2016,3,269.37,267.03,7/1/2016
SD,2016,4,267.91,268.49,10/1/2016
SD,2017,1,268.8,271.18,1/1/2017
SD,2017,2,279.79,277.22,4/1/2017
SD,2017,3,281.31,278.84,7/1/2017
SD,2017,4,281.33,282.2,10/1/2017
SD,2018,1,284.86,287.32,1/1/2018
SD,2018,2,292.64,289.79,4/1/2018
SD,2018,3,299.28,296.58,7/1/2018
SD,2018,4,298.44,299.67,10/1/2018
SD,2019,1,298.75,301.25,1/1/2019
SD,2019,2,309.81,306.62,4/1/2019
SD,2019,3,308.91,306.08,7/1/2019
SD,2019,4,310.15,311.75,10/1/2019
SD,2020,1,311.39,313.83,1/1/2020
SD,2020,2,323.89,320.44,4/1/2020
SD,2020,3,333.19,330.14,7/1/2020
SD,2020,4,340.75,342.78,10/1/2020
SD,2021,1,357.72,360.31,1/1/2021
SD,2021,2,374.56,370.52,4/1/2021
SD,2021,3,394.16,390.59,7/1/2021
SD,2021,4,403.46,406.07,10/1/2021
SD,2022,1,418.36,421.19,1/1/2022
SD,2022,2,443.34,438.48,4/1/2022
SD,2022,3,449,445.04,7/1/2022
SD,2022,4,441.64,444.71,10/1/2022
SD,2023,1,453.95,456.76,1/1/2023
SD,2023,2,468.29,463.15,4/1/2023
SD,2023,3,471.6,467.45,7/1/2023
SD,2023,4,471.68,475.24,10/1/2023
SD,2024,1,475.84,478.49,1/1/2024
SD,2024,2,484.06,478.76,4/1/2024
SD,2024,3,487.56,483.26,7/1/2024
TN,1991,1,100,100,1/1/1991
TN,1991,2,100.58,100.23,4/1/1991
TN,1991,3,100.93,100.33,7/1/1991
TN,1991,4,101.78,101.57,10/1/1991
TN,1992,1,102.48,102.46,1/1/1992
TN,1992,2,102.47,102.11,4/1/1992
TN,1992,3,104.55,103.94,7/1/1992
TN,1992,4,104.7,104.49,10/1/1992
TN,1993,1,104.73,104.7,1/1/1993
TN,1993,2,106.89,106.52,4/1/1993
TN,1993,3,108.58,107.92,7/1/1993
TN,1993,4,109.69,109.52,10/1/1993
TN,1994,1,111.32,111.27,1/1/1994
TN,1994,2,113.16,112.71,4/1/1994
TN,1994,3,115,114.32,7/1/1994
TN,1994,4,115.65,115.52,10/1/1994
TN,1995,1,117.87,117.81,1/1/1995
TN,1995,2,119.25,118.69,4/1/1995
TN,1995,3,121.15,120.46,7/1/1995
TN,1995,4,122.72,122.65,10/1/1995
TN,1996,1,123.71,123.63,1/1/1996
TN,1996,2,125.86,125.19,4/1/1996
TN,1996,3,127.52,126.89,7/1/1996
TN,1996,4,127.76,127.69,10/1/1996
TN,1997,1,129.22,129.12,1/1/1997
TN,1997,2,131.14,130.38,4/1/1997
TN,1997,3,131.24,130.66,7/1/1997
TN,1997,4,131.75,131.67,10/1/1997
TN,1998,1,133.28,133.16,1/1/1998
TN,1998,2,135.76,134.91,4/1/1998
TN,1998,3,136.73,136.22,7/1/1998
TN,1998,4,137.78,137.64,10/1/1998
TN,1999,1,139.65,139.52,1/1/1999
TN,1999,2,140.95,140.08,4/1/1999
TN,1999,3,142.2,141.7,7/1/1999
TN,1999,4,143.4,143.24,10/1/1999
TN,2000,1,143.99,143.82,1/1/2000
TN,2000,2,146.07,145.23,4/1/2000
TN,2000,3,146.3,145.79,7/1/2000
TN,2000,4,146.69,146.46,10/1/2000
TN,2001,1,147.68,147.55,1/1/2001
TN,2001,2,149.03,148.23,4/1/2001
TN,2001,3,149.5,148.88,7/1/2001
TN,2001,4,150.96,150.75,10/1/2001
TN,2002,1,151.8,151.71,1/1/2002
TN,2002,2,153.02,152.19,4/1/2002
TN,2002,3,155.07,154.35,7/1/2002
TN,2002,4,154.89,154.7,10/1/2002
TN,2003,1,156.87,156.87,1/1/2003
TN,2003,2,159.23,158.32,4/1/2003
TN,2003,3,160.68,159.82,7/1/2003
TN,2003,4,162.45,162.37,10/1/2003
TN,2004,1,163.22,163.3,1/1/2004
TN,2004,2,167.11,166.02,4/1/2004
TN,2004,3,169.8,168.83,7/1/2004
TN,2004,4,170.44,170.42,10/1/2004
TN,2005,1,174.08,174.35,1/1/2005
TN,2005,2,177.95,176.6,4/1/2005
TN,2005,3,181.08,179.95,7/1/2005
TN,2005,4,184.09,184.2,10/1/2005
TN,2006,1,187.53,187.98,1/1/2006
TN,2006,2,192.47,190.82,4/1/2006
TN,2006,3,194.35,193.08,7/1/2006
TN,2006,4,195.74,195.86,10/1/2006
TN,2007,1,197.58,198.35,1/1/2007
TN,2007,2,202.58,200.62,4/1/2007
TN,2007,3,201.91,200.53,7/1/2007
TN,2007,4,199.49,199.55,10/1/2007
TN,2008,1,197.33,198.45,1/1/2008
TN,2008,2,197.99,195.88,4/1/2008
TN,2008,3,195.26,193.87,7/1/2008
TN,2008,4,190.35,190.22,10/1/2008
TN,2009,1,188.5,190.07,1/1/2009
TN,2009,2,189.8,187.56,4/1/2009
TN,2009,3,188.55,187.1,7/1/2009
TN,2009,4,187.01,186.78,10/1/2009
TN,2010,1,182.29,184.18,1/1/2010
TN,2010,2,186.57,184.18,4/1/2010
TN,2010,3,181.99,180.49,7/1/2010
TN,2010,4,179.82,179.56,10/1/2010
TN,2011,1,175.38,177.51,1/1/2011
TN,2011,2,178.13,175.61,4/1/2011
TN,2011,3,180.54,179.03,7/1/2011
TN,2011,4,177.9,177.74,10/1/2011
TN,2012,1,174.66,176.84,1/1/2012
TN,2012,2,182.28,179.59,4/1/2012
TN,2012,3,182.9,181.31,7/1/2012
TN,2012,4,183.25,183.28,10/1/2012
TN,2013,1,184.17,186.36,1/1/2013
TN,2013,2,191.59,188.72,4/1/2013
TN,2013,3,191.83,190.13,7/1/2013
TN,2013,4,191.65,191.97,10/1/2013
TN,2014,1,192.09,194.05,1/1/2014
TN,2014,2,199.22,196.35,4/1/2014
TN,2014,3,199.44,197.67,7/1/2014
TN,2014,4,199.44,199.92,10/1/2014
TN,2015,1,203.12,204.88,1/1/2015
TN,2015,2,208.75,205.9,4/1/2015
TN,2015,3,211.22,209.41,7/1/2015
TN,2015,4,211.46,212,10/1/2015
TN,2016,1,214.55,216.11,1/1/2016
TN,2016,2,222.08,219.31,4/1/2016
TN,2016,3,225.56,223.67,7/1/2016
TN,2016,4,226.89,227.38,10/1/2016
TN,2017,1,229.33,230.78,1/1/2017
TN,2017,2,238.49,235.77,4/1/2017
TN,2017,3,241.77,239.8,7/1/2017
TN,2017,4,244.59,245,10/1/2017
TN,2018,1,247.32,248.76,1/1/2018
TN,2018,2,254.92,252.14,4/1/2018
TN,2018,3,259.65,257.65,7/1/2018
TN,2018,4,261.58,261.96,10/1/2018
TN,2019,1,264.97,266.38,1/1/2019
TN,2019,2,273.68,270.71,4/1/2019
TN,2019,3,276.77,274.72,7/1/2019
